prefix	length	first	prediction	default	objective	lower_bound	accuracy	upper_bound	num_captured	num_captured_correct	num_not_captured	curiosity
211, 359, 47, 219, 64, 146, 175	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 146, 179	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 146, 18	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 146, 180	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 146, 181	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 146, 182	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 146, 183	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 146, 188	7	211	1, 1, 1, 1, 1, 0, 0	1	0.226092331768	0.007	0.780907668232	1.0	356	356	283	0.0125646067416
211, 359, 47, 219, 64, 146, 203	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 146, 207	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	348	348	291	0.0128534482759
211, 359, 47, 219, 64, 146, 208	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 146, 209	7	211	1, 1, 1, 1, 1, 0, 0	1	0.212007824726	0.007	0.794992175274	1.0	365	365	274	0.0122547945205
211, 359, 47, 219, 64, 146, 216	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	334	334	305	0.0133922155689
211, 359, 47, 219, 64, 146, 22	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	353	353	286	0.012671388102
211, 359, 47, 219, 64, 146, 223	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 146, 224	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 146, 225	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	348	348	291	0.0128534482759
211, 359, 47, 219, 64, 146, 233	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 146, 24	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 146, 242	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 146, 243	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 146, 244	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 146, 245	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 146, 259	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	351	351	288	0.0127435897436
211, 359, 47, 219, 64, 146, 260	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 146, 261	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 146, 262	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	345	345	294	0.0129652173913
211, 359, 47, 219, 64, 146, 27	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 146, 28	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 146, 285	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	349	349	290	0.0128166189112
211, 359, 47, 219, 64, 146, 286	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 146, 287	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 146, 288	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 146, 289	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 146, 29	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 146, 290	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 146, 291	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 146, 293	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	350	350	289	0.01278
211, 359, 47, 219, 64, 146, 294	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 146, 295	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 146, 296	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 146, 297	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 146, 298	7	211	1, 1, 1, 1, 1, 0, 0	1	0.21513771518	0.007	0.79186228482	1.0	363	363	276	0.0123223140496
211, 359, 47, 219, 64, 146, 299	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 146, 30	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	348	348	291	0.0128534482759
211, 359, 47, 219, 64, 146, 300	7	211	1, 1, 1, 1, 1, 0, 0	1	0.222962441315	0.007	0.784037558685	1.0	358	358	281	0.0124944134078
211, 359, 47, 219, 64, 146, 301	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 146, 302	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 146, 304	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 146, 305	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	352	352	287	0.0127073863636
211, 359, 47, 219, 64, 146, 306	7	211	1, 1, 1, 1, 1, 0, 0	1	0.218267605634	0.007	0.788732394366	1.0	361	361	278	0.0123905817175
211, 359, 47, 219, 64, 146, 4	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 146, 51	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 146, 66	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 146, 67	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	345	345	294	0.0129652173913
211, 359, 47, 219, 64, 146, 68	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 146, 69	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	350	350	289	0.01278
211, 359, 47, 219, 64, 146, 94	7	211	1, 1, 1, 1, 1, 0, 0	1	0.21513771518	0.007	0.79186228482	1.0	363	363	276	0.0123223140496
211, 359, 47, 219, 64, 209, 110	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	335	335	304	0.013352238806
211, 359, 47, 219, 64, 209, 111	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	331	331	308	0.0135135951662
211, 359, 47, 219, 64, 209, 112	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	338	338	301	0.0132337278107
211, 359, 47, 219, 64, 209, 126	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	350	350	289	0.01278
211, 359, 47, 219, 64, 209, 130	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	327	327	312	0.0136788990826
211, 359, 47, 219, 64, 209, 136	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 209, 14	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	333	333	306	0.0134324324324
211, 359, 47, 219, 64, 209, 140	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	334	334	305	0.0133922155689
211, 359, 47, 219, 64, 209, 141	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 209, 142	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 209, 143	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 209, 144	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 209, 145	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 209, 167	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	353	353	286	0.012671388102
211, 359, 47, 219, 64, 209, 175	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	348	348	291	0.0128534482759
211, 359, 47, 219, 64, 209, 179	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 209, 180	7	211	1, 1, 1, 1, 1, 0, 0	1	0.226092331768	0.007	0.780907668232	1.0	356	356	283	0.0125646067416
211, 359, 47, 219, 64, 209, 181	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	351	351	288	0.0127435897436
211, 359, 47, 219, 64, 209, 182	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 209, 188	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	348	348	291	0.0128534482759
211, 359, 47, 219, 64, 209, 22	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 209, 221	7	211	1, 1, 1, 1, 1, 0, 1	0	0.219832550861	0.007	0.787167449139	1.0	327	327	312	0.0136788990826
211, 359, 47, 219, 64, 209, 233	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 209, 24	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	335	335	304	0.013352238806
211, 359, 47, 219, 64, 209, 242	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	332	332	307	0.0134728915663
211, 359, 47, 219, 64, 209, 243	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	332	332	307	0.0134728915663
211, 359, 47, 219, 64, 209, 244	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	334	334	305	0.0133922155689
211, 359, 47, 219, 64, 209, 245	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 209, 259	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 209, 260	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 209, 261	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 209, 262	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	336	336	303	0.0133125
211, 359, 47, 219, 64, 209, 27	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 209, 28	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	335	335	304	0.013352238806
211, 359, 47, 219, 64, 209, 285	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 209, 286	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	332	332	307	0.0134728915663
211, 359, 47, 219, 64, 209, 287	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	332	332	307	0.0134728915663
211, 359, 47, 219, 64, 209, 288	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	338	338	301	0.0132337278107
211, 359, 47, 219, 64, 209, 289	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 209, 29	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	334	334	305	0.0133922155689
211, 359, 47, 219, 64, 209, 290	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 209, 291	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	336	336	303	0.0133125
211, 359, 47, 219, 64, 209, 293	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	334	334	305	0.0133922155689
211, 359, 47, 219, 64, 209, 294	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 209, 295	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 209, 296	7	211	1, 1, 1, 1, 1, 0, 0	1	0.219832550861	0.007	0.787167449139	1.0	360	360	279	0.012425
211, 359, 47, 219, 64, 209, 297	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	331	331	308	0.0135135951662
211, 359, 47, 219, 64, 209, 298	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 209, 299	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	338	338	301	0.0132337278107
211, 359, 47, 219, 64, 209, 30	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 209, 300	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 209, 301	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 209, 302	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 209, 304	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 209, 305	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 209, 4	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	336	336	303	0.0133125
211, 359, 47, 219, 64, 209, 51	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 209, 66	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 209, 67	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 209, 68	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 209, 69	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 209, 94	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 263, 110	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 263, 111	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 263, 112	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 263, 126	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 263, 130	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 263, 14	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 263, 140	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 263, 141	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 263, 142	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	344	344	295	0.0130029069767
211, 359, 47, 219, 64, 263, 143	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	351	351	288	0.0127435897436
211, 359, 47, 219, 64, 263, 144	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 263, 145	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	349	349	290	0.0128166189112
211, 359, 47, 219, 64, 263, 167	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	349	349	290	0.0128166189112
211, 359, 47, 219, 64, 263, 179	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 263, 18	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 263, 180	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	345	345	294	0.0129652173913
211, 359, 47, 219, 64, 263, 181	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 263, 182	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	343	343	296	0.0130408163265
211, 359, 47, 219, 64, 263, 183	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	348	348	291	0.0128534482759
211, 359, 47, 219, 64, 263, 188	7	211	1, 1, 1, 1, 1, 0, 0	1	0.227657276995	0.007	0.779342723005	1.0	355	355	284	0.0126
211, 359, 47, 219, 64, 263, 203	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	339	339	300	0.0131946902655
211, 359, 47, 219, 64, 263, 207	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 263, 208	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 263, 209	7	211	1, 1, 1, 1, 1, 0, 0	1	0.218267605634	0.007	0.788732394366	1.0	361	361	278	0.0123905817175
211, 359, 47, 219, 64, 263, 216	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	336	336	303	0.0133125
211, 359, 47, 219, 64, 263, 22	7	211	1, 1, 1, 1, 1, 0, 0	1	0.229222222222	0.007	0.777777777778	1.0	354	354	285	0.0126355932203
211, 359, 47, 219, 64, 263, 223	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	336	336	303	0.0133125
211, 359, 47, 219, 64, 263, 224	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	337	337	302	0.0132729970326
211, 359, 47, 219, 64, 263, 225	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 263, 233	7	211	1, 1, 1, 1, 1, 0, 0	1	0.219832550861	0.007	0.787167449139	1.0	360	360	279	0.012425
211, 359, 47, 219, 64, 263, 242	7	211	1, 1, 1, 1, 1, 0, 0	1	0.224527386541	0.007	0.782472613459	1.0	357	357	282	0.0125294117647
211, 359, 47, 219, 64, 263, 243	7	211	1, 1, 1, 1, 1, 0, 0	1	0.229222222222	0.007	0.777777777778	1.0	354	354	285	0.0126355932203
211, 359, 47, 219, 64, 263, 244	7	211	1, 1, 1, 1, 1, 0, 0	1	0.227657276995	0.007	0.779342723005	1.0	355	355	284	0.0126
211, 359, 47, 219, 64, 263, 27	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 263, 28	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 263, 285	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	340	340	299	0.0131558823529
211, 359, 47, 219, 64, 263, 286	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 263, 287	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	348	348	291	0.0128534482759
211, 359, 47, 219, 64, 263, 288	7	211	1, 1, 1, 1, 1, 0, 0	1	0.222962441315	0.007	0.784037558685	1.0	358	358	281	0.0124944134078
211, 359, 47, 219, 64, 263, 289	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 263, 29	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	341	341	298	0.0131173020528
211, 359, 47, 219, 64, 263, 290	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	345	345	294	0.0129652173913
211, 359, 47, 219, 64, 263, 291	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 263, 292	7	211	1, 1, 1, 1, 1, 0, 0	1	0.219832550861	0.007	0.787167449139	1.0	360	360	279	0.012425
211, 359, 47, 219, 64, 263, 293	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	347	347	292	0.0128904899135
211, 359, 47, 219, 64, 263, 294	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 263, 295	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	346	346	293	0.0129277456647
211, 359, 47, 219, 64, 263, 296	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	350	350	289	0.01278
211, 359, 47, 219, 64, 263, 297	7	211	1, 1, 1, 1, 1, 0, 0	0	0.230787167449	0.007	0.776212832551	1.0	342	342	297	0.0130789473684
211, 359, 47, 219, 64, 263, 298	7	211	1, 1, 1, 1, 1, 0, 0	1	0.218267605634	0.007	0.788732394366	1.0	361	361	278	0.0123905817175
