prefix	length	first	prediction	default	objective	lower_bound	accuracy	upper_bound	num_captured	num_captured_correct	num_not_captured	curiosity
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 359	51	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	584	584	55	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 362	51	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	588	587	51	0.00170068027211
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 365	51	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	584	584	55	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 369	51	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	587	586	52	0.00170357751278
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 105	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	584	583	55	0.00171232876712
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 113	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	587	586	52	0.00170357751278
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 119	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	587	586	52	0.00170357751278
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 120	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	585	585	54	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 121	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	587	586	52	0.00170357751278
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 123	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0	1	0.0344287949922	0.00156494522692	0.965571205008	0.998435054773	584	583	55	0.00171232876712
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 168	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	587	586	52	0.00170357751278
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 169	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	587	586	52	0.00170357751278
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 178	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	583	583	56	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 186	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	584	583	55	0.00171232876712
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 190	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	584	583	55	0.00171232876712
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 200	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	584	583	55	0.00171232876712
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 202	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	594	593	45	0.0016835016835
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 206	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0	1	0.0281690140845	0.00156494522692	0.971830985915	0.998435054773	588	587	51	0.00170068027211
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 207	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0	1	0.0328638497653	0.00156494522692	0.967136150235	0.998435054773	585	584	54	0.0017094017094
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 211	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	0	0.0312989045383	0.0	0.968701095462	1.0	596	596	43	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 215	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	585	584	54	0.0017094017094
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 219	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	591	591	48	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 223	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	590	589	49	0.00169491525424
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 233	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	583	583	56	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 234	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	586	585	53	0.00170648464164
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 235	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	586	586	53	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 237	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	586	586	53	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 240	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	584	584	55	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 246	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	593	592	46	0.00168634064081
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 247	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	583	583	56	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 249	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	585	585	54	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 255	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.00156494522692	0.964006259781	0.998435054773	591	590	48	0.00169204737733
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 266	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0	1	0.0328638497653	0.0	0.967136150235	1.0	583	583	56	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 267	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0	1	0.0312989045383	0.0	0.968701095462	1.0	584	584	55	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 274	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	583	583	56	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 277	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0	1	0.0344287949922	0.00156494522692	0.965571205008	0.998435054773	584	583	55	0.00171232876712
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 283	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1	1	0.0359937402191	0.0	0.964006259781	1.0	586	586	53	0.0
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 286	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0	1	0.0266040688576	0.00156494522692	0.973395931142	0.998435054773	589	588	50	0.00169779286927
47, 64, 29, 144, 73, 147, 22, 155, 46, 48, 50, 180, 51, 126, 111, 0, 208, 66, 127, 141, 137, 149, 156, 151, 152, 128, 132, 14, 13, 18, 110, 24, 27, 143, 140, 1, 181, 188, 11, 90, 185, 16, 17, 21, 32, 23, 33, 25, 35, 37, 118, 287	52	47	1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0	1	0.0250391236307	0.00156494522692	0.974960876369	0.998435054773	590	589	49	0.00169491525424
